tokens;labels;text;DMC
[29, 2, 41, 16, 10, 3, 21, 35, 11, 82, 9, 220, 169, 20, 2, 22, 90, 2, 339, 8, 2, 178, 33, 89, 2, 178, 33, 580, 150, 3, 581, 69, 2, 169, 24, 6, 3, 50, 2, 27, 430, 109, 4, 201, 98, 202, 2, 27, 430, 582, 2, 583, 4, 2, 60, 584, 2, 27, 13, 6, 27, 25, 29, 2, 22, 305, 31, 337, 2, 22, 13, 2, 247, 2, 22, 58, 283, 44, 36, 182, 6, 283, 544, 15, 13, 6, 585, 21, 13, 6, 585, 283, 494, 211, 4, 2, 169, 24, 6, 586, 4, 789, 14, 2, 5, 21, 2, 93, 8, 5, 152, 2, 122, 340, 37, 181, 587, 2, 133, 419, 302, 588, 2, 589, 93, 80, 6, 186, 258, 4, 284, 14, 2, 133, 285, 8, 5, 152, 2, 122, 21, 35, 11, 2, 93, 13, 2, 284, 9, 246, 277, 2, 133, 80, 284, 3, 589, 93, 168, 2, 284, 374, 58, 590, 790, 187, 15, 333, 791, 5, 591, 29, 2, 41, 592, 14, 2, 133, 11, 9, 6, 38, 4, 2, 133, 285, 5, 89, 2, 133, 20, 201, 163, 89, 13, 79, 170, 14, 2, 167, 4, 2, 133, 3, 2, 215, 38, 4, 2, 80, 93, 80, 137, 3, 22, 29, 2, 186, 324, 14, 2, 133, 65, 6, 431, 186, 258, 4, 593, 594, 8, 5, 152, 2, 133, 305, 31, 337, 2, 792, 22, 13, 2, 328, 341, 595, 68, 2, 178, 33, 5, 46, 2, 22, 199, 131, 2, 27, 5, 2, 60, 89, 2, 178, 33, 286, 2, 122, 20, 2, 60, 21, 35, 11, 2, 178, 33, 9, 432, 46, 2, 793, 4, 2, 27];39;"Remove the rear wheel. (Refer to  
 Make sure that there is no air in the tube. 
 Loosen the cap on the valve stem. 
 Push the valve stem core down to bleed all the air. 
 Use a  to move the tire bead out of its seat. Lift the tire bead above the lip of the rim. 
 Unseating the tire with a tire lever: 
 Remove the tube. 
 Inflate (not fully) the tube with the . Examine the tube for leaks. 
 If you find a leak, identify it with a circle made with a . 
 Circle leak: 
 Release most of the air. 
  Use a piece of sandpaper from the  and make the area on and around the hole rough. This will help the patch bond correctly. 
 Sanding the application area: 
 Apply a thin layer of glue from the patch kit on and around the hole. Make sure that the area with the glue is larger than the patch. 
 Apply glue to application area: 
 Let the glue dry for five minutes until it becomes tacky and dim. 
 Remove the rear foil from the patch (that is a part of the patch kit) and push the patch in its position. 
 Push with your thumbs from the center of the patch to the outer part of the applied area. 
 Apply pressure to tube: 
 Remove the thin cover from the patch. 
 Put a very thin layer of talcum powder on and around the patch. 
 Inflate (not fully) the repaired tube with the foot pump. 
 Start at the valve stem and install the tube again between the tire and the rim. 
 Push the valve stem through the hole in the rim. 
 Make sure that the valve stem is straight. 
 Install the remaining of the tire.";DMC-S1000DBIKE-A-D00-00-00-00AA-663A-AAA(2)
[30, 2, 41, 16, 10, 3, 21, 35, 11, 82, 17, 220, 169, 20, 2, 22, 90, 2, 339, 8, 2, 179, 33, 89, 2, 179, 33, 580, 150, 3, 581, 69, 2, 169, 24, 6, 3, 50, 2, 27, 430, 109, 4, 15, 98, 202, 2, 27, 430, 735, 2, 583, 4, 2, 60, 584, 2, 27, 13, 6, 27, 25, 30, 2, 22, 313, 31, 363, 2, 22, 13, 2, 251, 2, 22, 58, 283, 44, 36, 182, 6, 283, 715, 15, 13, 6, 736, 115, 13, 6, 736, 283, 517, 211, 4, 2, 169, 24, 6, 737, 4, 891, 14, 2, 5, 21, 2, 93, 8, 5, 152, 2, 122, 340, 37, 181, 587, 2, 133, 419, 125, 588, 2, 308, 93, 81, 6, 186, 258, 4, 284, 14, 2, 133, 285, 8, 5, 152, 2, 122, 21, 35, 11, 2, 93, 13, 2, 284, 17, 720, 277, 2, 133, 81, 284, 3, 308, 93, 168, 2, 284, 383, 58, 590, 892, 187, 15, 360, 893, 5, 591, 30, 2, 41, 592, 14, 2, 133, 11, 17, 6, 38, 4, 2, 133, 285, 5, 89, 2, 133, 20, 15, 173, 89, 13, 79, 170, 14, 2, 167, 4, 2, 133, 3, 2, 215, 38, 4, 2, 81, 93, 81, 142, 3, 22, 30, 2, 186, 324, 14, 2, 133, 65, 6, 480, 186, 258, 4, 593, 594, 8, 5, 152, 2, 133, 313, 31, 363, 2, 244, 22, 13, 2, 328, 341, 595, 68, 2, 179, 33, 5, 32, 2, 22, 199, 131, 2, 27, 5, 2, 60, 89, 2, 179, 33, 286, 2, 122, 20, 2, 60, 21, 35, 11, 2, 179, 33, 17, 432, 32, 2, 375, 4, 2, 27];39;"Remove the rear wheel. (Refer to  
 Make sure that there is no air in the tube. 
 Loosen the cap on the valve stem. 
 Push the valve stem core down to bleed all the air. 
 Use a  to move the tire bead out of its seat. Lift the tire bead above the lip of the rim. 
 Unseating the tire with a tire lever: 
 Remove the tube. 
 Inflate (not fully) the tube with the . Examine the tube for leaks. 
 If you find a leak, identify it with a circle made with a . 
 Circle leak: 
 Release most of the air. 
  Use a piece of sandpaper from the  and make the area on and around the hole rough. This will help the patch bond correctly. 
 Sanding the application area: 
 Apply a thin layer of glue from the patch kit on and around the hole. Make sure that the area with the glue is larger than the patch. 
 Apply glue to application area: 
 Let the glue dry for five minutes until it becomes tacky and dim. 
 Remove the rear foil from the patch (that is a part of the patch kit) and push the patch in its position. 
 Push with your thumbs from the center of the patch to the outer part of the applied area. 
 Apply pressure to tube: 
 Remove the thin cover from the patch. 
 Put a very thin layer of talcum powder on and around the patch. 
 Inflate (not fully) the repaired tube with the foot pump. 
 Start at the valve stem and install the tube again between the tire and the rim. 
 Push the valve stem through the hole in the rim. 
 Make sure that the valve stem is straight. 
 Install the remaining of the tire.";DMC-S1000DBIKE-A-D00-00-00-00AA-663A-AAA(2)
[18, 342, 244, 83];40;"Bicycle: 
 Standard repair procedures";DMC-S1000DBIKE-A-D00-00-00-00AA-663A-AAA(3)
[19, 342, 244, 86];40;"Bicycle: 
 Standard repair procedures";DMC-S1000DBIKE-A-D00-00-00-00AA-663A-AAA(3)
[18, 794, 266];41;"Bicycle: 
 Performance support";DMC-S1000DBIKE-T-D00-00-00-00AA-952A-AAA(1)
[19, 894, 266];41;"Bicycle: 
 Performance support";DMC-S1000DBIKE-T-D00-00-00-00AA-952A-AAA(1)
[18, 596, 38, 394, 433];42;"Bicycle: 
 Illustrated Parts Data - IPD";DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA(1)
[19, 481, 38, 474, 433];42;"Bicycle: 
 Illustrated Parts Data - IPD";DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA(1)
[597, 8, 2, 18, 100, 185, 5, 495, 795, 434, 129, 113, 2, 18, 21, 35, 11, 2, 16, 9, 796, 89, 20, 2, 53, 21, 35, 11, 220, 229, 73, 169, 9, 283, 109, 2, 53];43;"Climb on the bicycle. 
 Turn right and left several times. 
 Ride forward the bicycle. 
 Make sure that the wheels are stable. 
 Push in the fork. 
 Make sure that no oil or air is leaking out the fork.";DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA(2)
[597, 8, 2, 19, 100, 185, 5, 208, 895, 434, 129, 113, 2, 19, 21, 35, 11, 2, 16, 59, 896, 89, 20, 2, 53, 21, 35, 11, 220, 229, 73, 169, 17, 283, 109, 2, 53];43;"Climb on the bicycle. 
 Turn right and left several times. 
 Ride forward the bicycle. 
 Make sure that the wheels are stable. 
 Push in the fork. 
 Make sure that no oil or air is leaking out the fork.";DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA(2)
[53, 256, 120];44;"Fork: 
 Manual test";DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA(3)
[29, 2, 33, 10, 3, 29, 2, 52, 10, 3, 89, 2, 53, 598, 3, 29, 15, 14, 2, 42, 65, 2, 42, 8, 2, 112];45;"Remove the stem, refer  to: 
 
 Remove the headset, refer  to: 
 
 Push the fork downwards to remove it from the frame 
 Put the frame on the floor";DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA(2)
[30, 2, 33, 10, 3, 30, 2, 52, 10, 3, 89, 2, 53, 598, 3, 30, 15, 14, 2, 42, 65, 2, 42, 8, 2, 112];45;"Remove the stem, refer  to: 
 
 Remove the headset, refer  to: 
 
 Push the fork downwards to remove it from the frame 
 Put the frame on the floor";DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA(2)
[53, 29, 83];46;"Fork: 
 Remove procedures";DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA(3)
[53, 30, 86];46;"Fork: 
 Remove procedures";DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA(3)
[80, 281, 8, 2, 52, 46, 2, 52, 10, 3, 3, 46, 2, 203, 10, 3, 46, 2, 33, 10, 3, 46, 2, 53];47;"Apply grease () on the headset 
 Install the headset, refer to: 
 
 To install the spacers, refer to: 
 
 Install the stem, refer to: 
 
 Install the fork ()";DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA(2)
[81, 300, 8, 2, 52, 32, 2, 52, 10, 3, 3, 32, 2, 203, 10, 3, 32, 2, 33, 10, 3, 32, 2, 53];47;"Apply grease () on the headset 
 Install the headset, refer to: 
 
 To install the spacers, refer to: 
 
 Install the stem, refer to: 
 
 Install the fork ()";DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA(2)
[53, 46, 83];48;"Fork: 
 Install procedures";DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA(3)
[53, 32, 86];48;"Fork: 
 Install procedures";DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA(3)
[18, 797, 599, 600, 4, 342, 113, 53, 230, 798, 53];49;"Bicycle: 
 Service Bulletin - Replacement of standard forward fork by telescopic fork";DMC-S1000DBIKE-A-D00-00-01-00AA-930A-AAA(1)
[19, 727, 599, 364, 4, 342, 113, 53, 230, 897, 53];49;"Bicycle: 
 Service Bulletin - Replacement of standard forward fork by telescopic fork";DMC-S1000DBIKE-A-D00-00-01-00AA-930A-AAA(1)
[799, 29, 2, 26, 16, 10, 3, 29, 2, 26, 7, 10, 3, 83, 29, 2, 53, 10, 3, 224, 2, 84, 500, 10, 3, 46, 2, 85, 53, 10, 3, 46, 2, 85, 53, 10, 3, 46, 2, 26, 7, 10, 3, 46, 2, 26, 16, 10, 3, 120, 120, 11, 2, 53, 9, 800, 32, 10, 3, 26, 7, 120, 10, 3];50;"PREPARATION: 
 Remove the front wheel, refer to:
								 
 Remove the front brakes, refer to:
								 
 PROCEDURE: 
 Remove the fork, refer to:
								 
 Change the bike axis, refer to:
								 
 Install the new fork, refer to:
								 
 Install the new fork, refer to:
								 
 Install the front brakes, refer to:
								 
 Install the front wheel, refer to:
								 
 TEST: 
 Test that the fork is properly installed, refer to:
								 
 Front brakes test, refer to:
								";DMC-S1000DBIKE-A-D00-00-01-00AA-933A-AAA(2)
[521, 30, 2, 26, 16, 10, 3, 30, 2, 26, 7, 10, 3, 86, 30, 2, 53, 10, 3, 243, 2, 84, 522, 10, 3, 32, 2, 85, 53, 10, 3, 32, 2, 85, 53, 10, 3, 32, 2, 26, 7, 10, 3, 32, 2, 26, 16, 10, 3, 120, 120, 11, 2, 53, 17, 898, 32, 10, 3, 26, 7, 120, 10, 3];50;"PREPARATION: 
 Remove the front wheel, refer to:
								 
 Remove the front brakes, refer to:
								 
 PROCEDURE: 
 Remove the fork, refer to:
								 
 Change the bike axis, refer to:
								 
 Install the new fork, refer to:
								 
 Install the new fork, refer to:
								 
 Install the front brakes, refer to:
								 
 Install the front wheel, refer to:
								 
 TEST: 
 Test that the fork is properly installed, refer to:
								 
 Front brakes test, refer to:
								";DMC-S1000DBIKE-A-D00-00-01-00AA-933A-AAA(2)
[53, 600, 83];51;"Fork: 
 Replacement procedure";DMC-S1000DBIKE-A-D00-00-01-00AA-933A-AAA(3)
[53, 364, 86];51;"Fork: 
 Replacement procedure";DMC-S1000DBIKE-A-D00-00-01-00AA-933A-AAA(3)
[24, 2, 24, 2, 65, 2, 42, 8, 2, 112];52;"Use the (
                   
 Use the (
                   
 Put the frame on the floor";DMC-S1000DBIKE-A-D00-00-01-00AA-93AA-AAA(2)
[18, 500, 801, 83];53;"Bicycle axis: 
 Modification procedures";DMC-S1000DBIKE-A-D00-00-01-00AA-93AA-AAA(3)
[19, 522, 899, 86];53;"Bicycle axis: 
 Modification procedures";DMC-S1000DBIKE-A-D00-00-01-00AA-93AA-AAA(3)
[80, 281, 8, 2, 52, 46, 2, 52, 10, 3, 46, 2, 33, 10, 3, 46, 2, 53];54;"Apply grease () on the headset 
 Install the headset, refer to:
						 
 Install the stem, refer to:
						 
 Install the fork ()";DMC-S1000DBIKE-A-D00-00-01-00AB-720A-AAA(2)
[81, 300, 8, 2, 52, 32, 2, 52, 10, 3, 32, 2, 33, 10, 3, 32, 2, 53];54;"Apply grease () on the headset 
 Install the headset, refer to:
						 
 Install the stem, refer to:
						 
 Install the fork ()";DMC-S1000DBIKE-A-D00-00-01-00AB-720A-AAA(2)
[53, 46, 83];55;"Fork: 
 Install procedures";DMC-S1000DBIKE-A-D00-00-01-00AB-720A-AAA(3)
[53, 32, 86];55;"Fork: 
 Install procedures";DMC-S1000DBIKE-A-D00-00-01-00AB-720A-AAA(3)
[18, 434, 435];56;"Bicycle: 
 Time limits";DMC-S1000DBIKE-A-D05-10-00-00AA-000A-AAA(1)
[19, 434, 435];56;"Bicycle: 
 Time limits";DMC-S1000DBIKE-A-D05-10-00-00AA-000A-AAA(1)
[18, 601, 212, 188];57;"Bicycle: 
 Scheduled maintenance lists";DMC-S1000DBIKE-A-D05-20-00-00AA-000A-AAA(1)
[19, 738, 240, 188];57;"Bicycle: 
 Scheduled maintenance lists";DMC-S1000DBIKE-A-D05-20-00-00AA-000A-AAA(1)
[18, 601, 212, 66];58;"Bicycle: 
 Scheduled maintenance checks";DMC-S1000DBIKE-A-D05-40-00-00AA-000A-AAA(1)
[19, 738, 240, 66];58;"Bicycle: 
 Scheduled maintenance checks";DMC-S1000DBIKE-A-D05-40-00-00AA-000A-AAA(1)
[18, 212, 802, 602];59;"Bicycle: 
 Maintenance Allocation Chart";DMC-S1000DBIKE-A-D05-80-00-00AA-916A-AAA(1)
[19, 240, 900, 602];59;"Bicycle: 
 Maintenance Allocation Chart";DMC-S1000DBIKE-A-D05-80-00-00AA-916A-AAA(1)
[2, 18, 16, 2, 16, 10, 3, 4, 6, 18, 9, 6, 603, 501, 2, 16, 499, 64, 76, 38, 2, 27, 2, 22, 2, 91, 2, 91, 371, 2, 178, 2, 74, 38, 4, 2, 16, 91, 2, 91, 207, 109, 14, 2, 74, 5, 207, 604, 5, 194, 95, 151, 2, 502, 371, 67, 2, 91, 3, 2, 60, 13, 2, 171, 8, 2, 146, 4, 2, 91, 36, 47, 24, 2, 502, 371, 3, 159, 2, 94, 4, 2, 91, 2, 94, 8, 95, 4, 2, 91, 287, 9, 605, 16, 60, 2, 60, 10, 3, 4, 2, 16, 64, 6, 803, 4, 60, 436, 37, 436, 248, 2, 22, 14, 161, 11, 2, 340, 804, 8, 2, 502, 371, 47, 145, 2, 27, 5, 60, 22, 5, 27, 2, 22, 5, 2, 27, 46, 8, 2, 60, 2, 558, 4, 2, 27, 64, 606, 8, 96, 76, 160, 9, 24, 3, 805, 2, 125, 410, 4, 806, 2, 606, 108, 21, 35, 2, 27, 46, 8, 2, 60, 5, 11, 2, 807, 607, 195, 20, 2, 125, 410, 36, 46, 2, 22, 43, 2, 27, 343, 36, 305, 15, 2, 22, 64, 6, 178, 10, 3, 160, 36, 65, 286, 2, 122, 20, 2, 60, 37, 178, 10, 3, 9, 24, 3, 305, 2, 22, 5, 2, 27, 3, 2, 125, 137, 6, 344, 339, 46, 8, 2, 178, 10, 3, 3, 325, 161, 11, 344, 5, 608, 47, 145, 178];60;"The bicycle wheel: 
 The wheel (refer to ) of a bicycle is a complex structure. The wheel assembly has these parts:  
 the tire 
 the tube 
 the spokes 
 the spoke nipples 
 the valve 
 the hub 
 Parts of the wheel: 
 Spokes: 
 The spokes go out from the hub and go across and below each other. The spoke nipples attach the spokes to the rim with the threads on the end of the spokes. You can use the spoke nipples to adjust the tension of the spokes. The tension on each of the spokes must be equal. 
 Wheel rim: 
 The rim (refer to ) of the wheel has a lining of rim tape. This tape protects the tube from damage that the rough edges on the spoke nipples can cause. 
 The tire and rim: 
 Tube and tire: 
 The tube and the tire install on the rim. The sidewalls of the tire have markings on them. These which are used to indicate the correct direction of rotation. The markings also make sure the tire installs on the rim and that the directional arrows points in the correct direction. You install the tube into the tire before you inflate it. The tube has a valve (refer to ) which you put through the hole in the rim. This valve (refer to ) is used to inflate the tube and the tire to the correct pressure. A dust cap installs on the valve (refer to ) to prevent damage that dust and debris can cause. 
 Valve:";DMC-S1000DBIKE-A-DA0-00-00-00AA-041A-AAA(1)
[2, 19, 16, 2, 16, 10, 3, 4, 6, 19, 17, 6, 603, 523, 2, 16, 361, 140, 76, 38, 2, 27, 2, 22, 2, 91, 2, 91, 382, 2, 179, 2, 74, 38, 4, 2, 16, 91, 2, 91, 207, 109, 14, 2, 74, 5, 207, 604, 5, 194, 95, 151, 2, 91, 382, 67, 2, 91, 3, 2, 60, 13, 2, 171, 8, 2, 146, 4, 2, 91, 36, 47, 24, 2, 91, 382, 3, 159, 2, 94, 4, 2, 91, 2, 94, 8, 95, 4, 2, 91, 287, 9, 605, 16, 60, 2, 60, 10, 3, 4, 2, 16, 140, 6, 901, 4, 60, 436, 37, 436, 248, 2, 22, 14, 172, 11, 2, 340, 902, 8, 2, 91, 382, 47, 158, 2, 27, 5, 60, 22, 5, 27, 2, 22, 5, 2, 27, 32, 8, 2, 60, 2, 725, 4, 2, 27, 64, 739, 8, 298, 76, 160, 59, 24, 3, 711, 2, 125, 311, 4, 903, 2, 739, 108, 21, 35, 2, 27, 32, 8, 2, 60, 5, 11, 2, 311, 607, 195, 20, 2, 125, 311, 36, 32, 2, 22, 43, 2, 27, 365, 36, 313, 15, 2, 22, 140, 6, 179, 10, 3, 160, 36, 65, 286, 2, 122, 20, 2, 60, 37, 179, 10, 3, 17, 24, 3, 313, 2, 22, 5, 2, 27, 3, 2, 125, 142, 6, 344, 339, 32, 8, 2, 179, 10, 3, 3, 325, 172, 11, 344, 5, 740, 47, 158, 179];60;"The bicycle wheel: 
 The wheel (refer to ) of a bicycle is a complex structure. The wheel assembly has these parts:  
 the tire 
 the tube 
 the spokes 
 the spoke nipples 
 the valve 
 the hub 
 Parts of the wheel: 
 Spokes: 
 The spokes go out from the hub and go across and below each other. The spoke nipples attach the spokes to the rim with the threads on the end of the spokes. You can use the spoke nipples to adjust the tension of the spokes. The tension on each of the spokes must be equal. 
 Wheel rim: 
 The rim (refer to ) of the wheel has a lining of rim tape. This tape protects the tube from damage that the rough edges on the spoke nipples can cause. 
 The tire and rim: 
 Tube and tire: 
 The tube and the tire install on the rim. The sidewalls of the tire have markings on them. These which are used to indicate the correct direction of rotation. The markings also make sure the tire installs on the rim and that the directional arrows points in the correct direction. You install the tube into the tire before you inflate it. The tube has a valve (refer to ) which you put through the hole in the rim. This valve (refer to ) is used to inflate the tube and the tire to the correct pressure. A dust cap installs on the valve (refer to ) to prevent damage that dust and debris can cause. 
 Valve:";DMC-S1000DBIKE-A-DA0-00-00-00AA-041A-AAA(1)
[16, 101, 4, 88, 15, 9, 21];61;"Wheel: 
 Description of how it is made";DMC-S1000DBIKE-A-DA0-00-00-00AA-041A-AAA(2)
[16, 105, 4, 88, 15, 17, 115];61;"Wheel: 
 Description of how it is made";DMC-S1000DBIKE-A-DA0-00-00-00AA-041A-AAA(2)
[16, 101, 4, 88, 15, 9, 21, 609, 66];62;"Wheels: 
 Description of how it is made: Knowledge Check";DMC-S1000DBIKE-T-DA0-00-00-00AA-041A-AAA(1)
[16, 105, 4, 88, 15, 17, 115, 741, 66];62;"Wheels: 
 Description of how it is made: Knowledge Check";DMC-S1000DBIKE-T-DA0-00-00-00AA-041A-AAA(1)
[9, 610, 13, 611, 73, 253, 153, 96, 47, 145, 161, 3, 2, 132, 22];63;Be careful with sharp or hard tools. They can cause damage to the inner tube.;DMC-S1000DBIKE-A-DA0-10-10-00AA-921A-AAA(1)
[9, 524, 13, 611, 73, 253, 153, 96, 47, 158, 172, 3, 2, 132, 22];63;Be careful with sharp or hard tools. They can cause damage to the inner tube.;DMC-S1000DBIKE-A-DA0-10-10-00AA-921A-AAA(1)
[29, 2, 437, 132, 22, 29, 2, 132, 22, 46, 2, 85];64;"Remove the old inner-tube. 
 Removing the inner tube: 
 Install the new .";DMC-S1000DBIKE-A-DA0-10-10-00AA-921A-AAA(2)
[30, 2, 437, 132, 22, 30, 2, 132, 22, 32, 2, 85];64;"Remove the old inner-tube. 
 Removing the inner tube: 
 Install the new .";DMC-S1000DBIKE-A-DA0-10-10-00AA-921A-AAA(2)
[132, 22, 29, 5, 46, 6, 85, 189];65;"Inner tube: 
 Remove and install a new item";DMC-S1000DBIKE-A-DA0-10-10-00AA-921A-AAA(3)
[132, 22, 30, 5, 32, 6, 85, 189];65;"Inner tube: 
 Remove and install a new item";DMC-S1000DBIKE-A-DA0-10-10-00AA-921A-AAA(3)
[577, 18, 9, 8, 2, 244, 282, 612, 2, 808, 27, 67, 2, 613, 178, 4, 2, 14, 2, 3, 2, 178, 4, 2, 614, 27, 305, 2, 27, 184, 2, 328, 341, 3, 341, 169, 43, 2, 27, 66, 27, 137, 10, 3];66;"Ensure bicycle is on the repair stand. 
 Locate the deflated tire. 
 Attach the outlet valve of the , from the , to the valve of the deflated tire. 
 Inflate the tire. 
 Operate the foot pump to pump air into the tire. 
 Check tire pressure. Refer to ";DMC-S1000DBIKE-A-DA0-10-20-00AA-215A-AAA(2)
[734, 19, 17, 8, 2, 244, 282, 482, 2, 525, 27, 67, 2, 613, 179, 4, 2, 14, 2, 3, 2, 179, 4, 2, 525, 27, 313, 2, 27, 141, 2, 328, 341, 3, 341, 169, 43, 2, 27, 66, 27, 142, 10, 3];66;"Ensure bicycle is on the repair stand. 
 Locate the deflated tire. 
 Attach the outlet valve of the , from the , to the valve of the deflated tire. 
 Inflate the tire. 
 Operate the foot pump to pump air into the tire. 
 Check tire pressure. Refer to ";DMC-S1000DBIKE-A-DA0-10-20-00AA-215A-AAA(2)
[27, 438, 13, 169];67;"Tire: 
 Fill with air";DMC-S1000DBIKE-A-DA0-10-20-00AA-215A-AAA(3)
[612, 2, 178, 33, 4, 27, 24, 2, 27, 137, 809, 3, 66, 2, 27, 137, 27, 137, 615, 131, 288, 3, 288, 44, 27, 137, 9, 616, 277, 288, 305, 27, 10, 3, 44, 2, 27, 47, 31, 617, 137, 73, 2, 27, 137, 9, 810, 277, 288, 439, 2, 132, 22, 10, 3];68;"Locate the valve stem of tire. 
 Use the tire pressure gauge () to check the tire pressure. 
 Tire pressure should between 2000 hPa to 2700 hPa. 
 If tire pressure is less than 2000 hPa inflate tire. Refer to  
 If the tire cannot maintain pressure or the tire pressure is greater than 2700 hPa replace the inner tube. Refer to ";DMC-S1000DBIKE-A-DA0-10-20-00AA-362B-AAA(2)
[482, 2, 179, 33, 4, 27, 24, 2, 27, 142, 904, 3, 66, 2, 27, 142, 27, 142, 615, 131, 288, 3, 288, 44, 27, 142, 17, 616, 277, 288, 313, 27, 10, 3, 44, 2, 27, 47, 31, 617, 142, 73, 2, 27, 142, 17, 905, 277, 288, 364, 2, 132, 22, 10, 3];68;"Locate the valve stem of tire. 
 Use the tire pressure gauge () to check the tire pressure. 
 Tire pressure should between 2000 hPa to 2700 hPa. 
 If tire pressure is less than 2000 hPa inflate tire. Refer to  
 If the tire cannot maintain pressure or the tire pressure is greater than 2700 hPa replace the inner tube. Refer to ";DMC-S1000DBIKE-A-DA0-10-20-00AA-362B-AAA(2)
[27, 66, 137];69;"Tire: 
 Check pressure";DMC-S1000DBIKE-A-DA0-10-20-00AA-362B-AAA(3)
[27, 66, 142];69;"Tire: 
 Check pressure";DMC-S1000DBIKE-A-DA0-10-20-00AA-362B-AAA(3)
[26, 16, 231, 618, 5, 811, 83];70;"Front wheel: 
 Fault reports and isolation procedures";DMC-S1000DBIKE-A-DA0-10-20-00AA-400A-AAA(1)
[26, 16, 231, 618, 5, 742, 86];70;"Front wheel: 
 Fault reports and isolation procedures";DMC-S1000DBIKE-A-DA0-10-20-00AA-400A-AAA(1)
[26, 16, 29, 83, 812, 395, 83];71;"Front wheel: 
 Remove procedures: Interactive content - Procedure";DMC-S1000DBIKE-T-DA0-10-20-00AA-520A-AAA(1)
[26, 16, 30, 86, 906, 395, 86];71;"Front wheel: 
 Remove procedures: Interactive content - Procedure";DMC-S1000DBIKE-T-DA0-10-20-00AA-520A-AAA(1)
[202, 5, 100, 2, 18, 5, 21, 35, 2, 18, 9, 54, 619, 20, 37, 163, 24, 6, 342, 198, 14, 2, 5, 90, 2, 7, 620, 29, 2, 196, 49, 29, 2, 16, 614, 2, 27, 24, 2, 14, 2, 5, 29, 2, 437, 27, 14, 2, 16, 24, 2, 14, 2, 5, 67, 2, 85, 3, 2, 16, 10, 3, 305, 2, 27, 10, 3, 46, 2, 16, 78, 2, 196, 49, 78, 2, 7, 620];72;"Lift and turn the bicycle and make sure the bicycle is held safely in this position. 
 Use a standard wrench from the  and loosen the brake caliper. 
 Remove the axle bolt. 
 Remove the wheel. 
 Deflate the tire. 
 Use the  from the  and remove the old tire from the wheel. 
 Use the  from the  and attach the new  to the wheel. Refer to  
 Inflate the tire (refer to  
 Install the wheel. 
 Tighten the axle bolt. 
 Tighten the brake caliper.";DMC-S1000DBIKE-A-DA0-10-20-00AA-921A-AAA(2)
[202, 5, 100, 2, 19, 5, 21, 35, 2, 19, 17, 526, 743, 20, 37, 173, 24, 6, 342, 198, 14, 2, 5, 90, 2, 7, 744, 30, 2, 205, 49, 30, 2, 16, 525, 2, 27, 24, 2, 14, 2, 5, 30, 2, 437, 27, 14, 2, 16, 24, 2, 14, 2, 5, 67, 2, 85, 3, 2, 16, 10, 3, 313, 2, 27, 10, 3, 32, 2, 16, 78, 2, 205, 49, 78, 2, 7, 744];72;"Lift and turn the bicycle and make sure the bicycle is held safely in this position. 
 Use a standard wrench from the  and loosen the brake caliper. 
 Remove the axle bolt. 
 Remove the wheel. 
 Deflate the tire. 
 Use the  from the  and remove the old tire from the wheel. 
 Use the  from the  and attach the new  to the wheel. Refer to  
 Inflate the tire (refer to  
 Install the wheel. 
 Tighten the axle bolt. 
 Tighten the brake caliper.";DMC-S1000DBIKE-A-DA0-10-20-00AA-921A-AAA(2)
[27, 29, 5, 46, 6, 85, 189];73;"Tire: 
 Remove and install a new item";DMC-S1000DBIKE-A-DA0-10-20-00AA-921A-AAA(3)
[27, 30, 5, 32, 6, 85, 189];73;"Tire: 
 Remove and install a new item";DMC-S1000DBIKE-A-DA0-10-20-00AA-921A-AAA(3)
[41, 16, 621, 231];74;"Rear wheel: 
 Detected fault";DMC-S1000DBIKE-A-DA0-20-00-00AA-412A-AAA(1)
[54, 2, 41, 4, 2, 18, 89, 2, 16, 113, 5, 150, 3, 622, 2, 12, 14, 2, 62, 100, 2, 16, 3, 2, 111, 5, 202, 15, 273, 14, 2, 42, 65, 2, 42, 8, 2, 112];75;"Hold the rear of the bicycle. 
 Push the wheel forwards and down to disengage the chain from the sprocket. 
 Turn the wheel to the side and lift it away from the frame. 
 Put the frame on the floor.";DMC-S1000DBIKE-A-DA0-20-00-00AA-520A-AAA(2)
