tokens;labels;text;DMC
[7, 17, 23, 187, 39, 23, 6, 52, 22, 53, 14, 48, 49, 81, 130, 4, 2, 46, 28, 8, 33, 3, 2, 17, 199, 14, 209, 8, 131, 103, 8, 210, 184, 91, 38, 198, 4, 131, 3, 126, 8, 127, 10, 14, 108, 105];3265;"This material is provided ""As is"" and neither ASD nor any person who
                            has contributed to the creation, revision or maintenance of the material
                            makes any representations or warranties, express or implied, including
                            but not limited to, warranties of merchantability or fitness for any
                            particular purpose.";DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[2684];3266;PAODD;DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[219, 156];3267;Light system;DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[109, 3, 54];3268;Limitations of liability:;DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[113, 3, 54];3268;Limitations of liability:;DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[2685, 330, 250];3269;Cruiser Seat, assembly;DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[2686];3270;PGOOF;DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[27, 5, 26, 110, 109, 16, 66, 4, 7, 11, 12];3271;"There are no dissemination limitations that apply to this data
            module.";DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[27, 24, 26, 110, 113, 16, 66, 4, 7, 11, 12];3271;"There are no dissemination limitations that apply to this data
            module.";DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[50, 6, 30, 102, 61, 3, 51, 22];3272;AeroSpace and Defence Industries Associations of Europe - ASD.;DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[50, 6, 30, 115, 211, 3, 51, 22];3272;AeroSpace and Defence Industries Associations of Europe - ASD.;DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[410, 461, 156];3273;Drive train system;DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[18, 20, 128];3274;S1000D upissued;DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[2687];3275;XB;DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[133, 250, 101];3276;Wheel, assembly front;DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[27, 5, 26, 69, 92, 166, 10, 7, 11, 12];3277;"There are no specific handling instructions for this data
            module.";DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[27, 24, 26, 69, 92, 185, 10, 7, 11, 12];3277;"There are no specific handling instructions for this data
            module.";DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[83, 89];3278;Copyright (C) 2016;DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[2688];3279;EA;DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[84, 3, 7, 11, 12, 4, 32, 95, 16, 5, 2, 111, 3, 56, 16, 5, 35, 3, 18, 20, 5, 194, 104, 3, 7, 11, 12, 5, 4, 5, 65, 2, 112, 3, 2, 56];3280;"Export of this data module to all countries that are the residence of
                    organizations that are users of S1000D is permitted. Storage of this data module
                    is to be at the discretion of the organization.";DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[84, 3, 7, 11, 12, 4, 32, 116, 16, 24, 2, 111, 3, 202, 16, 24, 63, 3, 18, 20, 23, 195, 104, 3, 7, 11, 12, 23, 4, 5, 65, 2, 112, 3, 2, 56];3280;"Export of this data module to all countries that are the residence of
                    organizations that are users of S1000D is permitted. Storage of this data module
                    is to be at the discretion of the organization.";DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[28, 4, 7, 42, 45, 62, 93, 67, 129, 2, 35, 5, 78, 10, 181, 41, 28, 4, 2, 17, 160, 13, 7, 42, 36, 62, 6, 5, 79];3281;"Revisions to this document may occur after its issuance. The user is
                            responsible for determining if revisions to the material contained in
                            this document have occurred and are applicable.";DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[132, 4, 7, 42, 45, 62, 93, 67, 129, 2, 35, 23, 78, 10, 212, 41, 132, 4, 2, 17, 200, 13, 7, 42, 36, 213, 6, 24, 79];3281;"Revisions to this document may occur after its issuance. The user is
                            responsible for determining if revisions to the material contained in
                            this document have occurred and are applicable.";DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[360];3282;Computer;DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[71];3283;BY;DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[1785];3284;PAFFD;DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[2689];3285;UKX;DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[828, 139, 47, 322];3286;Illustrated Parts Data - IPD;DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[679, 290, 11, 322];3286;Illustrated Parts Data - IPD;DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[27, 5, 26, 98, 150, 16, 100, 68, 2, 47, 178, 10, 8, 64, 75, 3, 7, 11, 12];3287;"There are no known conditions that would change the data restrictions for, or
            security classification of, this data module.";DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[27, 24, 26, 98, 168, 16, 100, 68, 2, 11, 188, 10, 8, 64, 75, 3, 7, 11, 12];3287;"There are no known conditions that would change the data restrictions for, or
            security classification of, this data module.";DMC-S1000DBIKE-D-D00-00-00-01AA-941A-AAA
[52, 22, 53, 14, 48, 49, 36, 117, 4, 2, 46, 28, 8, 33, 3, 7, 17, 118, 5, 119, 10, 14, 120, 121, 85, 8, 122, 171, 8, 14, 72, 54, 203, 43, 14, 9, 3, 7, 17];3288;"Neither ASD nor any person who has contributed to the creation,
                            revision or maintenance of this material shall be liable for any direct,
                            indirect, special or consequential damages or any other liability
                            arising from any use of this material.";DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[52, 22, 53, 14, 48, 49, 81, 130, 4, 2, 46, 28, 8, 33, 3, 7, 17, 118, 5, 119, 10, 14, 120, 121, 85, 8, 122, 206, 8, 14, 72, 54, 207, 43, 14, 9, 3, 7, 17];3288;"Neither ASD nor any person who has contributed to the creation,
                            revision or maintenance of this material shall be liable for any direct,
                            indirect, special or consequential damages or any other liability
                            arising from any use of this material.";DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[35, 45, 106, 7, 11, 12, 13, 97, 37, 77, 90, 87, 73];3289;"Users may destroy this data module in accordance with their own local
            procedures.";DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[63, 45, 106, 7, 11, 12, 13, 97, 37, 77, 90, 87, 149];3289;"Users may destroy this data module in accordance with their own local
            procedures.";DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[496, 244];3290;Manual test;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[50, 6, 30, 102, 61, 3, 51];3291;AEROSPACE AND DEFENCE INDUSTRIES ASSOCIATION OF EUROPE;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[50, 6, 30, 115, 61, 3, 51];3291;AEROSPACE AND DEFENCE INDUSTRIES ASSOCIATION OF EUROPE;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[357, 653, 2, 34];3292;Ride forward the bicycle.;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[4, 5, 57, 86, 4, 32, 18, 20, 35];3293;To be made available to all S1000D users.;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[4, 5, 164, 86, 4, 32, 18, 20, 63];3293;To be made available to all S1000D users.;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[55, 34, 6, 55, 143, 59, 8, 146, 147, 59];3294;Mountain bicycle and (Mountain storm Mk1 or Brook trekker Mk9);DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[204, 3, 30, 3, 2, 99, 95, 3, 22];3295;Ministries of Defence of the member countries of ASD.;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[208, 3, 30, 3, 2, 99, 116, 3, 22];3295;Ministries of Defence of the member countries of ASD.;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[18, 20, 123, 74, 124, 107];3296;S1000D-SC-2016-017-002-00 Steering Committee TOR;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[180];3297;Fork;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[44, 134];3298;Bike book;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[7, 17, 5, 158, 39, 5, 6, 52, 22, 53, 14, 48, 49, 36, 117, 4, 2, 46, 28, 8, 33, 3, 2, 17, 57, 14, 205, 8, 125, 103, 8, 201, 96, 91, 38, 170, 4, 125, 3, 126, 8, 127, 10, 14, 108, 105];3299;"This material is provided ""As is"" and neither ASD nor any person who
                            has contributed to the creation, revision or maintenance of the material
                            makes any representations or warranties, express or implied, including
                            but not limited to, warranties of merchantability or fitness for any
                            particular purpose.";DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[7, 17, 23, 187, 39, 23, 6, 52, 22, 53, 14, 48, 49, 81, 130, 4, 2, 46, 28, 8, 33, 3, 2, 17, 199, 14, 209, 8, 131, 103, 8, 210, 184, 91, 38, 198, 4, 131, 3, 126, 8, 127, 10, 14, 108, 105];3299;"This material is provided ""As is"" and neither ASD nor any person who
                            has contributed to the creation, revision or maintenance of the material
                            makes any representations or warranties, express or implied, including
                            but not limited to, warranties of merchantability or fitness for any
                            particular purpose.";DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[71];3300;BY18;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[109, 3, 54];3301;Limitations of liability:;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[113, 3, 54];3301;Limitations of liability:;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[27, 5, 26, 110, 109, 16, 66, 4, 7, 11, 12];3302;"There are no dissemination limitations that apply to this data
            module.";DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[27, 24, 26, 110, 113, 16, 66, 4, 7, 11, 12];3302;"There are no dissemination limitations that apply to this data
            module.";DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[50, 6, 30, 102, 61, 3, 51, 22];3303;AeroSpace and Defence Industries Associations of Europe - ASD.;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[50, 6, 30, 115, 211, 3, 51, 22];3303;AeroSpace and Defence Industries Associations of Europe - ASD.;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[18, 20, 128];3304;S1000D upissued;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[27, 5, 26, 69, 92, 166, 10, 7, 11, 12];3305;"There are no specific handling instructions for this data
            module.";DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[27, 24, 26, 69, 92, 185, 10, 7, 11, 12];3305;"There are no specific handling instructions for this data
            module.";DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[280];3306;Operator;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[83, 89];3307;Copyright (C) 2016;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[84, 3, 7, 11, 12, 4, 32, 95, 16, 5, 2, 111, 3, 56, 16, 5, 35, 3, 18, 20, 5, 194, 104, 3, 7, 11, 12, 5, 4, 5, 65, 2, 112, 3, 2, 56];3308;"Export of this data module to all countries that are the residence of
                    organizations that are users of S1000D is permitted. Storage of this data module
                    is to be at the discretion of the organization.";DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[84, 3, 7, 11, 12, 4, 32, 116, 16, 24, 2, 111, 3, 202, 16, 24, 63, 3, 18, 20, 23, 195, 104, 3, 7, 11, 12, 23, 4, 5, 65, 2, 112, 3, 2, 56];3308;"Export of this data module to all countries that are the residence of
                    organizations that are users of S1000D is permitted. Storage of this data module
                    is to be at the discretion of the organization.";DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[28, 4, 7, 42, 45, 62, 93, 67, 129, 2, 35, 5, 78, 10, 181, 41, 28, 4, 2, 17, 160, 13, 7, 42, 36, 62, 6, 5, 79];3309;"Revisions to this document may occur after its issuance. The user is
                            responsible for determining if revisions to the material contained in
                            this document have occurred and are applicable.";DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[132, 4, 7, 42, 45, 62, 93, 67, 129, 2, 35, 23, 78, 10, 212, 41, 132, 4, 2, 17, 200, 13, 7, 42, 36, 213, 6, 24, 79];3309;"Revisions to this document may occur after its issuance. The user is
                            responsible for determining if revisions to the material contained in
                            this document have occurred and are applicable.";DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[2690, 29, 2, 34];3310;Climb on the bicycle.;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[441, 460, 6, 1378, 511, 304];3311;Turn right and left several times.;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[441, 460, 6, 636, 511, 3355];3311;Turn right and left several times.;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[382, 13, 2, 180];3312;Push in the fork.;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[57, 218, 16, 26, 536, 8, 439, 5, 1383, 549, 2, 180];3313;Make sure that no oil or air is leaking out the fork.;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[57, 218, 16, 26, 536, 8, 439, 23, 3356, 549, 2, 180];3313;Make sure that no oil or air is leaking out the fork.;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[57, 218, 16, 2, 133, 5, 2691];3314;Make sure that the wheels are stable.;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[57, 218, 16, 2, 648, 24, 2691];3314;Make sure that the wheels are stable.;DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[27, 5, 26, 98, 150, 16, 100, 68, 2, 47, 178, 10, 8, 64, 75, 3, 7, 11, 12];3315;"There are no known conditions that would change the data restrictions for, or
            security classification of, this data module.";DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[27, 24, 26, 98, 168, 16, 100, 68, 2, 11, 188, 10, 8, 64, 75, 3, 7, 11, 12];3315;"There are no known conditions that would change the data restrictions for, or
            security classification of, this data module.";DMC-S1000DBIKE-A-D00-00-01-00AA-341A-AAA
[52, 22, 53, 14, 48, 49, 36, 117, 4, 2, 46, 28, 8, 33, 3, 7, 17, 118, 5, 119, 10, 14, 120, 121, 85, 8, 122, 171, 8, 14, 72, 54, 203, 43, 14, 9, 3, 7, 17];3316;"Neither ASD nor any person who has contributed to the creation,
                            revision or maintenance of this material shall be liable for any direct,
                            indirect, special or consequential damages or any other liability
                            arising from any use of this material.";DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[52, 22, 53, 14, 48, 49, 81, 130, 4, 2, 46, 28, 8, 33, 3, 7, 17, 118, 5, 119, 10, 14, 120, 121, 85, 8, 122, 206, 8, 14, 72, 54, 207, 43, 14, 9, 3, 7, 17];3316;"Neither ASD nor any person who has contributed to the creation,
                            revision or maintenance of this material shall be liable for any direct,
                            indirect, special or consequential damages or any other liability
                            arising from any use of this material.";DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[35, 45, 106, 7, 11, 12, 13, 97, 37, 77, 90, 87, 73];3317;"Users may destroy this data module in accordance with their own local
            procedures.";DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[63, 45, 106, 7, 11, 12, 13, 97, 37, 77, 90, 87, 149];3317;"Users may destroy this data module in accordance with their own local
            procedures.";DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[382, 2, 180, 3110, 4, 114, 82, 43, 2, 217];3318;Push the fork downwards to remove it from the frame;DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[382, 2, 180, 3357, 4, 114, 82, 43, 2, 217];3318;Push the fork downwards to remove it from the frame;DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[50, 6, 30, 102, 61, 3, 51];3319;AEROSPACE AND DEFENCE INDUSTRIES ASSOCIATION OF EUROPE;DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[50, 6, 30, 115, 61, 3, 51];3319;AEROSPACE AND DEFENCE INDUSTRIES ASSOCIATION OF EUROPE;DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[4, 5, 57, 86, 4, 32, 18, 20, 35];3320;To be made available to all S1000D users.;DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[4, 5, 164, 86, 4, 32, 18, 20, 63];3320;To be made available to all S1000D users.;DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[55, 34, 6, 55, 143, 59, 8, 146, 147, 59];3321;Mountain bicycle and (Mountain storm Mk1 or Brook trekker Mk9);DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[311, 2, 217, 29, 2, 398];3322;Put the frame on the floor;DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[204, 3, 30, 3, 2, 99, 95, 3, 22];3323;Ministries of Defence of the member countries of ASD.;DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[208, 3, 30, 3, 2, 99, 116, 3, 22];3323;Ministries of Defence of the member countries of ASD.;DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[18, 20, 123, 74, 124, 107];3324;S1000D-SC-2016-017-002-00 Steering Committee TOR;DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[180];3325;Fork;DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[44, 134];3326;Bike book;DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[7, 17, 5, 158, 39, 5, 6, 52, 22, 53, 14, 48, 49, 36, 117, 4, 2, 46, 28, 8, 33, 3, 2, 17, 57, 14, 205, 8, 125, 103, 8, 201, 96, 91, 38, 170, 4, 125, 3, 126, 8, 127, 10, 14, 108, 105];3327;"This material is provided ""As is"" and neither ASD nor any person who
                            has contributed to the creation, revision or maintenance of the material
                            makes any representations or warranties, express or implied, including
                            but not limited to, warranties of merchantability or fitness for any
                            particular purpose.";DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[7, 17, 23, 187, 39, 23, 6, 52, 22, 53, 14, 48, 49, 81, 130, 4, 2, 46, 28, 8, 33, 3, 2, 17, 199, 14, 209, 8, 131, 103, 8, 210, 184, 91, 38, 198, 4, 131, 3, 126, 8, 127, 10, 14, 108, 105];3327;"This material is provided ""As is"" and neither ASD nor any person who
                            has contributed to the creation, revision or maintenance of the material
                            makes any representations or warranties, express or implied, including
                            but not limited to, warranties of merchantability or fitness for any
                            particular purpose.";DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[114, 73];3328;Remove procedures;DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[114, 149];3328;Remove procedures;DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[71];3329;BY18;DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[109, 3, 54];3330;Limitations of liability:;DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[113, 3, 54];3330;Limitations of liability:;DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[27, 5, 26, 110, 109, 16, 66, 4, 7, 11, 12];3331;"There are no dissemination limitations that apply to this data
            module.";DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[27, 24, 26, 110, 113, 16, 66, 4, 7, 11, 12];3331;"There are no dissemination limitations that apply to this data
            module.";DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[50, 6, 30, 102, 61, 3, 51, 22];3332;AeroSpace and Defence Industries Associations of Europe - ASD.;DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[50, 6, 30, 115, 211, 3, 51, 22];3332;AeroSpace and Defence Industries Associations of Europe - ASD.;DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[18, 20, 128];3333;S1000D upissued;DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[27, 5, 26, 69, 92, 166, 10, 7, 11, 12];3334;"There are no specific handling instructions for this data
            module.";DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[27, 24, 26, 69, 92, 185, 10, 7, 11, 12];3334;"There are no specific handling instructions for this data
            module.";DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[83, 89];3335;Copyright (C) 2016;DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[84, 3, 7, 11, 12, 4, 32, 95, 16, 5, 2, 111, 3, 56, 16, 5, 35, 3, 18, 20, 5, 194, 104, 3, 7, 11, 12, 5, 4, 5, 65, 2, 112, 3, 2, 56];3336;"Export of this data module to all countries that are the residence of
                    organizations that are users of S1000D is permitted. Storage of this data module
                    is to be at the discretion of the organization.";DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[84, 3, 7, 11, 12, 4, 32, 116, 16, 24, 2, 111, 3, 202, 16, 24, 63, 3, 18, 20, 23, 195, 104, 3, 7, 11, 12, 23, 4, 5, 65, 2, 112, 3, 2, 56];3336;"Export of this data module to all countries that are the residence of
                    organizations that are users of S1000D is permitted. Storage of this data module
                    is to be at the discretion of the organization.";DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[28, 4, 7, 42, 45, 62, 93, 67, 129, 2, 35, 5, 78, 10, 181, 41, 28, 4, 2, 17, 160, 13, 7, 42, 36, 62, 6, 5, 79];3337;"Revisions to this document may occur after its issuance. The user is
                            responsible for determining if revisions to the material contained in
                            this document have occurred and are applicable.";DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[132, 4, 7, 42, 45, 62, 93, 67, 129, 2, 35, 23, 78, 10, 212, 41, 132, 4, 2, 17, 200, 13, 7, 42, 36, 213, 6, 24, 79];3337;"Revisions to this document may occur after its issuance. The user is
                            responsible for determining if revisions to the material contained in
                            this document have occurred and are applicable.";DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[174, 423, 73];3338; Stem removal procedure ;DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[239, 423, 73];3339; Headset removal procedure ;DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[114, 2, 239, 138, 4];3340;"Remove the headset, refer  to: 
";DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[27, 5, 26, 98, 150, 16, 100, 68, 2, 47, 178, 10, 8, 64, 75, 3, 7, 11, 12];3341;"There are no known conditions that would change the data restrictions for, or
            security classification of, this data module.";DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[27, 24, 26, 98, 168, 16, 100, 68, 2, 11, 188, 10, 8, 64, 75, 3, 7, 11, 12];3341;"There are no known conditions that would change the data restrictions for, or
            security classification of, this data module.";DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[114, 2, 174, 138, 4];3342;"Remove the stem, refer  to: 
";DMC-S1000DBIKE-A-D00-00-01-00AA-520A-AAA
[52, 22, 53, 14, 48, 49, 36, 117, 4, 2, 46, 28, 8, 33, 3, 7, 17, 118, 5, 119, 10, 14, 120, 121, 85, 8, 122, 171, 8, 14, 72, 54, 203, 43, 14, 9, 3, 7, 17];3343;"Neither ASD nor any person who has contributed to the creation,
                            revision or maintenance of this material shall be liable for any direct,
                            indirect, special or consequential damages or any other liability
                            arising from any use of this material.";DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
[52, 22, 53, 14, 48, 49, 81, 130, 4, 2, 46, 28, 8, 33, 3, 7, 17, 118, 5, 119, 10, 14, 120, 121, 85, 8, 122, 206, 8, 14, 72, 54, 207, 43, 14, 9, 3, 7, 17];3343;"Neither ASD nor any person who has contributed to the creation,
                            revision or maintenance of this material shall be liable for any direct,
                            indirect, special or consequential damages or any other liability
                            arising from any use of this material.";DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
[35, 45, 106, 7, 11, 12, 13, 97, 37, 77, 90, 87, 73];3344;"Users may destroy this data module in accordance with their own local
            procedures.";DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
[63, 45, 106, 7, 11, 12, 13, 97, 37, 77, 90, 87, 149];3344;"Users may destroy this data module in accordance with their own local
            procedures.";DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
[176];3345;KZ666;DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
[174, 142, 73];3346; Stem install procedure ;DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
[142, 73];3347;Install procedures;DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
[142, 149];3347;Install procedures;DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
[1786];3348;SPA-1000-1;DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
[4, 142, 2, 629, 138, 4];3349;"To install the spacers, refer to: 
";DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
[4, 142, 2, 2990, 138, 4];3349;"To install the spacers, refer to: 
";DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
[50, 6, 30, 102, 61, 3, 51];3350;AEROSPACE AND DEFENCE INDUSTRIES ASSOCIATION OF EUROPE;DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
[50, 6, 30, 115, 61, 3, 51];3350;AEROSPACE AND DEFENCE INDUSTRIES ASSOCIATION OF EUROPE;DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
[4, 5, 57, 86, 4, 32, 18, 20, 35];3351;To be made available to all S1000D users.;DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
[4, 5, 164, 86, 4, 32, 18, 20, 63];3351;To be made available to all S1000D users.;DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
[204, 3, 30, 3, 2, 99, 95, 3, 22];3352;Ministries of Defence of the member countries of ASD.;DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
[208, 3, 30, 3, 2, 99, 116, 3, 22];3352;Ministries of Defence of the member countries of ASD.;DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
[18, 20, 123, 74, 124, 107];3353;S1000D-SC-2016-017-002-00 Steering Committee TOR;DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
[227, 902, 4, 25, 2692, 2693, 33, 260, 1787];3354;Text related to a CMR - Certification Maintenance Requirement (cat06);DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
[227, 920, 4, 25, 2692, 2693, 33, 260, 1787];3354;Text related to a CMR - Certification Maintenance Requirement (cat06);DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
[180, 154];3355;Fork set;DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
[142, 2, 174, 138, 4];3356;"Install the stem, refer to: 
";DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
[1060, 1309];3357;FK-TEL1001;DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
[180];3358;Fork;DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
[44, 134];3359;Bike book;DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
[7, 17, 5, 158, 39, 5, 6, 52, 22, 53, 14, 48, 49, 36, 117, 4, 2, 46, 28, 8, 33, 3, 2, 17, 57, 14, 205, 8, 125, 103, 8, 201, 96, 91, 38, 170, 4, 125, 3, 126, 8, 127, 10, 14, 108, 105];3360;"This material is provided ""As is"" and neither ASD nor any person who
                            has contributed to the creation, revision or maintenance of the material
                            makes any representations or warranties, express or implied, including
                            but not limited to, warranties of merchantability or fitness for any
                            particular purpose.";DMC-S1000DBIKE-A-D00-00-01-00AA-720A-AAA
