tokens;labels;text;DMC
[135, 9, 179, 85, 2, 69];55;"Ведущие мосты: 
 Описание устройства и работы";DMC-URALM-A-A7-80-00-00A-040A-A(2)
[84, 9, 188, 87, 2, 82];55;"Ведущие мосты: 
 Описание устройства и работы";DMC-URALM-A-A7-80-00-00A-040A-A(2)
[131, 23, 667, 20, 339, 993, 2, 74, 1873, 1874, 1875, 2721, 2722, 2723, 592, 1876, 433, 2724, 1877, 1878, 1879];56;"Урал-44202-0003511-80М 
 Руководство по эксплуатации 
 Подвеска и колеса 
 URALM-SFX44-ETPB3-00 
 Издание № 000 - Версия 01 
 Производитель: 
 456300, г.Миасс, пр. Автозаводцев, 1 
 +7 (3513) 55-16-37 
 info@uralaz.ru";DMC-URALM-A-B3-00-00-00A-001A-A(1)
[138, 23, 741, 20, 349, 102, 2, 33, 1873, 1874, 1875, 3156, 3157, 3158, 592, 1876, 433, 3159, 1877, 1878, 1879];56;"Урал-44202-0003511-80М 
 Руководство по эксплуатации 
 Подвеска и колеса 
 URALM-SFX44-ETPB3-00 
 Издание № 000 - Версия 01 
 Производитель: 
 456300, г.Миасс, пр. Автозаводцев, 1 
 +7 (3513) 55-16-37 
 info@uralaz.ru";DMC-URALM-A-B3-00-00-00A-001A-A(1)
[116, 2, 387, 1095, 89];57;"Подвеска и колёса: 
 Титульный лист";DMC-URALM-A-B3-00-00-00A-001A-A(2)
[102, 2, 33, 1277, 89];57;"Подвеска и колёса: 
 Титульный лист";DMC-URALM-A-B3-00-00-00A-001A-A(2)
[116, 31, 162, 7, 1880, 1486, 252, 1206, 2, 297, 31, 11, 4, 297, 637, 2, 1444, 698, 1881, 92, 194, 420, 4, 387, 1882, 1460, 670, 865, 861, 1883, 564, 997, 1884, 1885, 42, 2, 241, 1886, 151, 492, 803, 297, 27, 116, 31, 1487, 1488, 5, 538, 38, 21, 116, 31, 1487, 1488, 811, 108, 5, 222, 2725, 179, 85, 116, 31, 481, 3, 379, 993, 31, 179, 85];58;"Подвеска автомобиля предназначена для: 
 создания связи между колёсами и рамой автомобиля 
 передачи на раму продольных и поперечных сил, действующих со стороны дороги на колёса 
 смягчения динамических нагрузок 
 гашения колебаний неподрессоренных масс 
 обеспечения требуемой плавности хода и необходимой кинематики движения колёс относительно рамы. 
 Передняя подвеска автомобиля зависимая, рессорная, с гидравлическими амортизаторами. 
 Задняя подвеска автомобиля зависимая, рессорная, балансирного типа с реактивными штангами. 
 Описание устройства подвески автомобиля приведено в МД  
 Подвеска автомобиля: 
 Описание устройства";DMC-URALM-A-B3-00-00-00A-010A-A(1)
[102, 36, 164, 7, 2197, 1609, 260, 33, 2, 213, 36, 12, 4, 213, 655, 2, 1577, 759, 512, 92, 198, 435, 4, 33, 2198, 1336, 1292, 941, 938, 2199, 600, 1056, 2200, 2201, 42, 2, 233, 2202, 155, 33, 840, 213, 26, 102, 36, 947, 1610, 5, 557, 38, 22, 102, 36, 947, 1610, 845, 108, 5, 235, 243, 188, 87, 102, 36, 604, 3, 379, 102, 36, 188, 87];58;"Подвеска автомобиля предназначена для: 
 создания связи между колёсами и рамой автомобиля 
 передачи на раму продольных и поперечных сил, действующих со стороны дороги на колёса 
 смягчения динамических нагрузок 
 гашения колебаний неподрессоренных масс 
 обеспечения требуемой плавности хода и необходимой кинематики движения колёс относительно рамы. 
 Передняя подвеска автомобиля зависимая, рессорная, с гидравлическими амортизаторами. 
 Задняя подвеска автомобиля зависимая, рессорная, балансирного типа с реактивными штангами. 
 Описание устройства подвески автомобиля приведено в МД  
 Подвеска автомобиля: 
 Описание устройства";DMC-URALM-A-B3-00-00-00A-010A-A(1)
[116, 31, 256, 400, 1372, 471, 426, 1887];59;"Подвеска автомобиля c колёсной формулой 4х4: 
 Общие сведения";DMC-URALM-A-B3-00-00-00A-010A-A(2)
[102, 36, 256, 411, 1508, 471, 440, 2203];59;"Подвеска автомобиля c колёсной формулой 4х4: 
 Общие сведения";DMC-URALM-A-B3-00-00-00A-010A-A(2)
[116, 31, 162, 7, 1880, 1486, 252, 1206, 2, 297, 31, 11, 4, 297, 637, 2, 1444, 698, 1881, 92, 194, 420, 4, 387, 1882, 1460, 670, 865, 861, 1883, 564, 997, 1884, 1885, 42, 2, 241, 1886, 151, 492, 803, 297, 27, 116, 31, 1487, 1488, 5, 538, 38, 21, 116, 31, 253, 17, 72, 565, 2, 72, 777, 125, 179, 85, 116, 31, 481, 3, 379, 993, 31, 179, 85];60;"Подвеска автомобиля предназначена для: 
 создания связи между колёсами и рамой автомобиля 
 передачи на раму продольных и поперечных сил, действующих со стороны дороги на колёса 
 смягчения динамических нагрузок 
 гашения колебаний неподрессоренных масс 
 обеспечения требуемой плавности хода и необходимой кинематики движения колёс относительно рамы. 
 Передняя подвеска автомобиля зависимая, рессорная, с гидравлическими амортизаторами. 
 Задняя подвеска автомобиля состоит из двух основных и двух дополнительных рессор. 
 Описание устройства подвески автомобиля приведено в МД  
 Подвеска автомобиля: 
 Описание устройства";DMC-URALM-A-B3-00-00-00A-010B-A(1)
[102, 36, 164, 7, 2197, 1609, 260, 33, 2, 213, 36, 12, 4, 213, 655, 2, 1577, 759, 512, 92, 198, 435, 4, 33, 2198, 1336, 1292, 941, 938, 2199, 600, 1056, 2200, 2201, 42, 2, 233, 2202, 155, 33, 840, 213, 26, 102, 36, 947, 1610, 5, 557, 38, 22, 102, 36, 267, 17, 261, 438, 2, 261, 544, 25, 188, 87, 102, 36, 604, 3, 379, 102, 36, 188, 87];60;"Подвеска автомобиля предназначена для: 
 создания связи между колёсами и рамой автомобиля 
 передачи на раму продольных и поперечных сил, действующих со стороны дороги на колёса 
 смягчения динамических нагрузок 
 гашения колебаний неподрессоренных масс 
 обеспечения требуемой плавности хода и необходимой кинематики движения колёс относительно рамы. 
 Передняя подвеска автомобиля зависимая, рессорная, с гидравлическими амортизаторами. 
 Задняя подвеска автомобиля состоит из двух основных и двух дополнительных рессор. 
 Описание устройства подвески автомобиля приведено в МД  
 Подвеска автомобиля: 
 Описание устройства";DMC-URALM-A-B3-00-00-00A-010B-A(1)
[116, 31, 256, 400, 1372, 471, 426, 1887];61;"Подвеска автомобиля c колёсной формулой 6х6: 
 Общие сведения";DMC-URALM-A-B3-00-00-00A-010B-A(2)
[102, 36, 256, 411, 1508, 471, 440, 2203];61;"Подвеска автомобиля c колёсной формулой 6х6: 
 Общие сведения";DMC-URALM-A-B3-00-00-00A-010B-A(2)
[27, 116, 31, 210, 27, 116, 31, 93, 4, 14, 27, 116, 253, 17, 72, 637, 1888, 1212, 125, 627, 873, 5, 72, 538, 38, 8, 27, 75, 68, 5, 133, 16, 2, 130, 35, 348, 229, 718, 920, 68, 35, 920, 1213, 360, 5, 27, 13, 5, 133, 98, 154, 1474, 3, 1012, 72, 1889, 1213, 153, 98, 5, 1890, 1010, 35, 494, 644, 3, 279, 132, 125, 5, 133, 130, 317, 4, 497, 9, 42, 9, 719, 720, 431, 159, 154, 579, 3, 348, 68, 3, 13, 21, 75, 68, 713, 581, 3, 423, 21, 13, 2, 1201, 20, 588, 157, 1428, 212, 42, 9, 593, 720, 346, 1891, 75, 531, 89, 68, 255, 921, 16, 4, 1023, 30, 491, 145, 7, 900, 311, 588, 13, 15, 1892, 3, 296, 423, 30, 212, 27, 116, 31, 16, 54, 21, 13, 8, 539, 212, 157, 212, 311, 145, 1893, 921, 16, 1894, 77, 16, 54, 77, 13, 38, 157, 13, 159, 13, 68, 27, 920, 68, 461, 125, 51, 130, 77, 54, 68, 130, 68, 348, 68, 159, 68, 38, 538, 21, 13, 68, 16, 54, 27, 13, 8, 1214, 250, 98, 229, 68, 494, 710, 98, 229, 68, 16, 54, 229, 68, 51, 1895, 54, 229, 51, 130, 229, 130, 229, 348, 229, 538, 38, 299, 538, 38, 162, 7, 865, 861, 301, 1896, 3, 386, 1489, 1897, 181, 116, 31, 3, 143, 151, 20, 1478, 420, 328, 538, 38, 1898, 532, 108, 1433, 568, 42, 38, 1141, 90, 54, 38, 54, 38, 8, 1899, 13, 93, 4, 14, 89, 54, 38, 8, 208, 13, 93, 4, 14, 89, 157, 423, 38, 718, 35, 362, 922, 8, 13, 38, 154, 579, 4, 250, 297, 208, 423, 38, 718, 35, 362, 922, 8, 13, 154, 1900, 8, 497, 9, 54, 38, 13, 38, 574, 38, 203, 98, 38, 51, 54, 38, 145, 38, 13, 38, 21, 116, 31, 210, 21, 116, 31, 93, 4, 14, 21, 116, 811, 108, 1382, 72, 637, 1901, 1212, 68, 2, 1458, 637, 222, 389, 75, 68, 713, 581, 3, 423, 542, 13, 125, 279, 132, 5, 133, 130, 718, 8, 73, 154, 1902, 4, 281, 811, 116, 4, 281, 1027, 1490, 35, 301, 281, 16, 863, 8, 13, 2, 1903, 636, 364, 73, 1166, 35, 644, 312, 683, 3, 208, 132, 73, 279, 2, 21, 135, 9, 360, 5, 1904, 35, 72, 157, 2, 628, 208, 222, 1905, 1906, 222, 389, 1215, 460, 713, 450, 3, 574, 243, 2, 1907, 65, 4, 157, 222, 1908, 92, 194, 9, 30, 98, 5, 1909, 898, 42, 9, 719, 720, 431, 1910, 4, 497, 9, 3, 362, 159, 301, 317, 4, 208, 1214, 250, 1491, 42, 9, 593, 720, 1911, 75, 68, 3, 542, 13, 154, 1027, 4, 497, 9, 21, 116, 31, 16, 54, 281, 73, 13, 73, 275, 13, 157, 222, 389, 16, 54, 13, 157, 222, 389, 8, 70, 9, 389, 222, 157, 497, 9, 389, 222, 208, 125, 348, 130, 51, 130, 51, 54, 159, 159, 158, 1215, 65, 574, 222, 389, 98, 13, 68, 542, 16, 54, 13, 73, 8, 539, 250, 13, 73, 170, 281, 811, 116, 13, 281, 51, 98, 222, 389, 73, 710, 51, 54, 73, 1216, 73, 16, 921, 51, 54, 73, 145, 73, 76, 407, 152, 91, 1912, 407, 76];62;"Передняя подвеска автомобиля: 
 Конструкция передней подвески автомобиля показана на Рис. 1. 
 Передняя подвеска состоит из двух продольных полуэллиптических листовых рессор (13), работающих совместно с двумя гидравлическими амортизаторами (19). 
 К переднему концу рессоры с помощью болта (24) и стремянки (27) через накладку ушка (28) прикреплено ушко (11). Рессоры через ушко (11) шарнирно соединены с передним кронштейном (10) с помощью пальца (22), который зафиксирован в кронштейне двумя клиньями (12). Шарнирное соединение пальца с ушком смазывается через пресс-маслёнку (23). 
 В средней части рессора, с помощью стремянок (16), закреплена на балке моста. Ход моста вверх ограничивается упором буфера (18), который закреплён в накладке рессоры (17), в кронштейн (9). 
 Задний конец рессоры свободно входит в проушину заднего кронштейна (20) и скользит по поверхности верхнего износостойкого вкладыша (2). Ход моста вниз ограничивается зацеплением отогнутого конца третьего листа рессоры за стяжной болт (5), на которой установлена распорная втулка (4). Для предохранения боковых поверхностей кронштейна от изнашивания в его проушине установлены вкладыши (3). 
 Передняя подвеска автомобиля: 
 болт крепления заднего кронштейна к усилителю 
 вкладыш верхний 
 вкладыш боковой 
 втулка распорная 
 стяжной болт кронштейнов 
 хомут 
 болт крепления хомута 
 кронштейн амортизатора верхний 
 кронштейн буфера 
 кронштейн рессоры передний 
 ушко рессоры 
 клин 
 рессора 
 гайка стремянки 
 хомут крепления рессоры 
 стремянка рессоры 
 накладка рессоры 
 буфер рессоры 
 амортизатор гидравлический 
 задний кронштейн рессоры 
 болт крепления переднего кронштейна к полке лонжерона 
 палец ушка рессоры 
 пресс-маслёнка пальца ушка рессоры 
 болт крепления ушка рессоры 
 гайка болта крепления ушка 
 гайка стремянки ушка 
 стремянка ушка 
 накладка ушка 
 Гидравлический амортизатор: 
 Назначение: 
 Гидравлический амортизатор предназначен для гашения колебаний, которые возникают в результате упругих деформаций элементов подвески автомобиля во время движения по неровной дороге. 
 Характеристика: 
 Гидравлический амортизатор двухтрубный, телескопического типа, двухстороннего действия. 
 Ход амортизаторов составляет 300 мм. 
 Крепление амортизатора: 
 Крепление амортизатора к верхнему кронштейну показано на Рис. 2, Лист 1. 
 Крепление амортизатора к нижнему кронштейну показано на Рис. 2, Лист 2. 
 Верхняя проушина амортизатора прикреплена через резиновые втулки (6) к кронштейну амортизатора (1), который закреплён на лонжероне рамы. 
 Нижняя проушина амортизатора прикреплена через резиновые втулки к кронштейну (7), который приварен к балке моста. 
 Крепление амортизатора: 
 кронштейн амортизатора 
 головка амортизатора 
 шайба 
 палец амортизатора 
 гайка крепления амортизатора 
 втулка амортизатора 
 кронштейн амортизатора 
 Задняя подвеска автомобиля: 
 Конструкция задней подвески автомобиля показана на Рис. 3. 
 Задняя подвеска балансирного типа содержит две продольные полуэллиптические листовые рессоры (8) и шесть продольных реактивных штанг (5), (7). 
 Концы рессоры свободно входят в проушины опорных кронштейнов (17). Рессора средней частью с помощью стремянок (10) прикреплена к балансиру (23), который качается на оси (20) балансирной подвески. На оси напрессованы кронштейны (21), через которые ось болтами (1) крепится к кронштейнам (2) и (19) балансира. 
 Смазка ступицы балансира производится через маслёнку (24), которая расположена в нижней части балансира. 
 Средний и задний ведущие мосты соединены с рамой через две верхние (5) и четыре нижние (7) реактивные штанги. Шарниры реактивных штанг (14) резинометаллические. Они свободно устанавливаются в головках штанг и поджимаются крышкой (15). На верхних реактивных штангах со стороны мостов установлены пальцы с укороченным конусом. 
 Ход мостов вверх ограничивается упором площадки на балке моста в резиновые буфера (13), которые закреплены на нижней полке лонжерона гайками (12). Ход мостов вниз ограничивается защемлением конца рессоры в опорном кронштейне (17), который напрессован на балку моста (6). 
 Задняя подвеска автомобиля: 
 болт крепления оси балансира 
 кронштейн балансира правый 
 кронштейн верхней реактивной штанги 
 болт крепления кронштейна верхней реактивной штанги к картеру моста 
 штанга реактивная верхняя 
 балка моста 
 штанга реактивная нижняя 
 рессора 
 накладка 
 стремянка 
 гайка стремянки 
 гайка крепления буфера 
 буфер 
 шарнир резинометаллический 
 крышка головки реактивной штанги 
 палец 
 кронштейн рессоры опорный 
 болт крепления кронштейна балансира к усилителю лонжерона 
 кронштейн балансира левый 
 ось балансирной подвески 
 кронштейн оси 
 гайка пальца реактивной штанги 
 балансир 
 маслёнка 
 гайка крепления балансира 
 колпак балансира 
 болт стяжной гайки крепления балансира 
 втулка балансира 
 кольцо защитное 
 полость под кромкой защитного кольца";DMC-URALM-A-B3-00-00-00A-041A-A(1)
[26, 102, 36, 215, 26, 102, 36, 94, 4, 14, 26, 102, 267, 17, 261, 655, 1346, 1347, 25, 69, 946, 5, 514, 557, 38, 8, 26, 166, 25, 5, 140, 16, 2, 306, 35, 373, 161, 620, 161, 25, 35, 161, 1348, 268, 5, 26, 13, 5, 140, 375, 37, 1601, 3, 13, 514, 461, 1348, 141, 375, 5, 161, 1069, 35, 494, 374, 3, 294, 139, 25, 5, 140, 266, 269, 4, 561, 9, 42, 9, 719, 766, 431, 159, 37, 269, 3, 373, 25, 3, 13, 22, 75, 25, 559, 756, 3, 437, 22, 13, 2, 2204, 20, 556, 148, 1563, 212, 42, 9, 593, 766, 354, 2205, 166, 550, 89, 25, 255, 974, 16, 4, 37, 52, 444, 121, 7, 964, 324, 556, 13, 15, 2206, 3, 350, 437, 52, 212, 26, 102, 36, 16, 55, 22, 13, 8, 558, 212, 148, 212, 324, 121, 444, 974, 16, 13, 77, 16, 55, 77, 13, 38, 148, 13, 159, 13, 25, 26, 161, 25, 461, 25, 59, 306, 77, 55, 25, 306, 25, 373, 25, 159, 25, 38, 557, 22, 13, 25, 16, 55, 26, 13, 8, 1349, 250, 98, 161, 25, 494, 374, 375, 161, 25, 16, 55, 161, 25, 59, 16, 55, 161, 59, 306, 161, 306, 161, 373, 161, 557, 38, 305, 557, 38, 164, 7, 941, 938, 37, 2207, 3, 386, 1350, 2208, 181, 102, 36, 107, 147, 155, 20, 841, 435, 335, 557, 38, 2209, 552, 108, 1568, 512, 42, 38, 1304, 90, 55, 38, 55, 38, 8, 148, 13, 94, 4, 14, 89, 55, 38, 8, 214, 13, 94, 4, 14, 89, 148, 437, 38, 620, 35, 372, 121, 8, 13, 38, 37, 269, 4, 250, 213, 214, 437, 38, 620, 35, 372, 121, 8, 13, 37, 962, 8, 561, 9, 55, 38, 13, 38, 608, 38, 207, 98, 38, 59, 55, 38, 121, 38, 13, 38, 22, 102, 36, 215, 22, 102, 36, 94, 4, 14, 22, 102, 845, 108, 1519, 975, 655, 1346, 1347, 25, 2, 1590, 655, 235, 243, 166, 25, 559, 756, 3, 437, 470, 13, 25, 294, 139, 5, 140, 266, 620, 8, 73, 37, 2210, 4, 398, 845, 102, 4, 398, 1085, 13, 35, 37, 421, 16, 822, 8, 13, 2, 73, 616, 284, 73, 1065, 35, 374, 37, 466, 3, 214, 139, 73, 294, 2, 22, 84, 9, 268, 5, 213, 35, 975, 148, 2, 1074, 214, 235, 243, 158, 235, 243, 1351, 296, 559, 351, 3, 608, 243, 2, 2211, 61, 4, 148, 235, 243, 92, 198, 9, 52, 375, 5, 2212, 898, 42, 9, 719, 766, 431, 2213, 4, 561, 9, 3, 372, 159, 37, 269, 4, 214, 1349, 250, 59, 42, 9, 593, 766, 2214, 166, 25, 3, 470, 13, 37, 1085, 4, 561, 9, 22, 102, 36, 16, 55, 398, 73, 13, 73, 245, 13, 148, 235, 243, 16, 55, 13, 148, 235, 243, 8, 70, 9, 243, 235, 148, 561, 9, 243, 235, 214, 25, 373, 306, 59, 306, 59, 55, 159, 159, 158, 1351, 61, 608, 235, 243, 98, 13, 25, 470, 16, 55, 13, 73, 8, 558, 250, 13, 73, 175, 421, 845, 102, 13, 398, 59, 375, 235, 243, 73, 374, 59, 55, 73, 1216, 73, 16, 974, 59, 55, 73, 121, 73, 88, 417, 156, 91, 2215, 417, 88];62;"Передняя подвеска автомобиля: 
 Конструкция передней подвески автомобиля показана на Рис. 1. 
 Передняя подвеска состоит из двух продольных полуэллиптических листовых рессор (13), работающих совместно с двумя гидравлическими амортизаторами (19). 
 К переднему концу рессоры с помощью болта (24) и стремянки (27) через накладку ушка (28) прикреплено ушко (11). Рессоры через ушко (11) шарнирно соединены с передним кронштейном (10) с помощью пальца (22), который зафиксирован в кронштейне двумя клиньями (12). Шарнирное соединение пальца с ушком смазывается через пресс-маслёнку (23). 
 В средней части рессора, с помощью стремянок (16), закреплена на балке моста. Ход моста вверх ограничивается упором буфера (18), который закреплён в накладке рессоры (17), в кронштейн (9). 
 Задний конец рессоры свободно входит в проушину заднего кронштейна (20) и скользит по поверхности верхнего износостойкого вкладыша (2). Ход моста вниз ограничивается зацеплением отогнутого конца третьего листа рессоры за стяжной болт (5), на которой установлена распорная втулка (4). Для предохранения боковых поверхностей кронштейна от изнашивания в его проушине установлены вкладыши (3). 
 Передняя подвеска автомобиля: 
 болт крепления заднего кронштейна к усилителю 
 вкладыш верхний 
 вкладыш боковой 
 втулка распорная 
 стяжной болт кронштейнов 
 хомут 
 болт крепления хомута 
 кронштейн амортизатора верхний 
 кронштейн буфера 
 кронштейн рессоры передний 
 ушко рессоры 
 клин 
 рессора 
 гайка стремянки 
 хомут крепления рессоры 
 стремянка рессоры 
 накладка рессоры 
 буфер рессоры 
 амортизатор гидравлический 
 задний кронштейн рессоры 
 болт крепления переднего кронштейна к полке лонжерона 
 палец ушка рессоры 
 пресс-маслёнка пальца ушка рессоры 
 болт крепления ушка рессоры 
 гайка болта крепления ушка 
 гайка стремянки ушка 
 стремянка ушка 
 накладка ушка 
 Гидравлический амортизатор: 
 Назначение: 
 Гидравлический амортизатор предназначен для гашения колебаний, которые возникают в результате упругих деформаций элементов подвески автомобиля во время движения по неровной дороге. 
 Характеристика: 
 Гидравлический амортизатор двухтрубный, телескопического типа, двухстороннего действия. 
 Ход амортизаторов составляет 300 мм. 
 Крепление амортизатора: 
 Крепление амортизатора к верхнему кронштейну показано на Рис. 2, Лист 1. 
 Крепление амортизатора к нижнему кронштейну показано на Рис. 2, Лист 2. 
 Верхняя проушина амортизатора прикреплена через резиновые втулки (6) к кронштейну амортизатора (1), который закреплён на лонжероне рамы. 
 Нижняя проушина амортизатора прикреплена через резиновые втулки к кронштейну (7), который приварен к балке моста. 
 Крепление амортизатора: 
 кронштейн амортизатора 
 головка амортизатора 
 шайба 
 палец амортизатора 
 гайка крепления амортизатора 
 втулка амортизатора 
 кронштейн амортизатора 
 Задняя подвеска автомобиля: 
 Конструкция задней подвески автомобиля показана на Рис. 3. 
 Задняя подвеска балансирного типа содержит две продольные полуэллиптические листовые рессоры (8) и шесть продольных реактивных штанг (5), (7). 
 Концы рессоры свободно входят в проушины опорных кронштейнов (17). Рессора средней частью с помощью стремянок (10) прикреплена к балансиру (23), который качается на оси (20) балансирной подвески. На оси напрессованы кронштейны (21), через которые ось болтами (1) крепится к кронштейнам (2) и (19) балансира. 
 Смазка ступицы балансира производится через маслёнку (24), которая расположена в нижней части балансира. 
 Средний и задний ведущие мосты соединены с рамой через две верхние (5) и четыре нижние (7) реактивные штанги. Шарниры реактивных штанг (14) резинометаллические. Они свободно устанавливаются в головках штанг и поджимаются крышкой (15). На верхних реактивных штангах со стороны мостов установлены пальцы с укороченным конусом. 
 Ход мостов вверх ограничивается упором площадки на балке моста в резиновые буфера (13), которые закреплены на нижней полке лонжерона гайками (12). Ход мостов вниз ограничивается защемлением конца рессоры в опорном кронштейне (17), который напрессован на балку моста (6). 
 Задняя подвеска автомобиля: 
 болт крепления оси балансира 
 кронштейн балансира правый 
 кронштейн верхней реактивной штанги 
 болт крепления кронштейна верхней реактивной штанги к картеру моста 
 штанга реактивная верхняя 
 балка моста 
 штанга реактивная нижняя 
 рессора 
 накладка 
 стремянка 
 гайка стремянки 
 гайка крепления буфера 
 буфер 
 шарнир резинометаллический 
 крышка головки реактивной штанги 
 палец 
 кронштейн рессоры опорный 
 болт крепления кронштейна балансира к усилителю лонжерона 
 кронштейн балансира левый 
 ось балансирной подвески 
 кронштейн оси 
 гайка пальца реактивной штанги 
 балансир 
 маслёнка 
 гайка крепления балансира 
 колпак балансира 
 болт стяжной гайки крепления балансира 
 втулка балансира 
 кольцо защитное 
 полость под кромкой защитного кольца";DMC-URALM-A-B3-00-00-00A-041A-A(1)
[116, 31, 179, 85];63;"Подвеска автомобиля: 
 Описание устройства";DMC-URALM-A-B3-00-00-00A-041A-A(2)
[102, 36, 188, 87];63;"Подвеска автомобиля: 
 Описание устройства";DMC-URALM-A-B3-00-00-00A-041A-A(2)
